名称,発生場所,発生年月日,当事者種別,事故内容,所轄警察署,事故類型,地点経度,地点緯度
全事故,鳥取市湖山町北４丁目,2013/08/08,乗用車×乗用車,軽傷事故,鳥取署,車両相互,134.18005833300,35.52574166670
全事故,鳥取市徳尾,2013/08/08,乗用車×乗用車,軽傷事故,鳥取署,車両相互,134.20152222200,35.50110277780
全事故,米子市角盤町四丁目,2013/08/08,乗用車×乗用車,軽傷事故,米子署,車両相互,133.32561944400,35.43918055560
全事故,米子市両三柳,2013/08/08,乗用車×乗用車,軽傷事故,米子署,車両相互,133.33326666700,35.45745000000
全事故,鳥取市吉方町２丁目,2013/08/09,乗用車×自転車,軽傷事故,鳥取署,車両相互,134.23861416700,35.49196888890
全事故,東伯郡北栄町松神,2013/08/09,乗用車×自転車,重傷事故,倉吉署,車両相互,133.79647222200,35.48516111110
全事故,米子市三本松四丁目,2013/08/09,乗用車×自転車,軽傷事故,米子署,車両相互,133.32252277800,35.44667416670
全事故,米子市日ノ出町一丁目,2013/08/09,貨物車×乗用車,軽傷事故,米子署,車両相互,133.33826388900,35.43679722220
全事故,八頭郡智頭町大字奥本,2013/08/10,乗用車×歩行者,重傷事故,智頭署,人対車両,134.19723583300,35.19390083330
全事故,西伯郡伯耆町大倉,2013/08/11,乗用車×乗用車,重傷事故,高速隊,車両相互,133.45224833300,35.35224277780
全事故,鳥取市卯垣２丁目,2013/08/11,乗用車×自転車,重傷事故,鳥取署,車両相互,134.25092777800,35.49000000000
全事故,米子市上福原五丁目,2013/08/11,乗用車×乗用車,軽傷事故,米子署,車両相互,133.35135000000,35.44666388890
全事故,境港市竹内団地,2013/08/12,乗用車×乗用車,軽傷事故,境港署,車両相互,133.25044722200,35.52022500000
全事故,鳥取市吉成南町２丁目,2013/08/12,乗用車×乗用車,軽傷事故,鳥取署,車両相互,134.21863611100,35.48057361110
全事故,境港市明治町,2013/08/13,乗用車×乗用車,軽傷事故,境港署,車両相互,133.22502472200,35.54335222220
全事故,鳥取市西品治,2013/08/13,乗用車×乗用車,軽傷事故,鳥取署,車両相互,134.21806583300,35.50168500000
全事故,米子市角盤町四丁目,2013/08/13,乗用車×乗用車,軽傷事故,米子署,車両相互,133.32776111100,35.43662222220
全事故,米子市西福原七丁目,2013/08/13,乗用車×乗用車,軽傷事故,米子署,車両相互,133.34587222200,35.45298611110
全事故,米子市奥谷,2013/08/15,乗用車×乗用車,軽傷事故,高速隊,車両相互,133.34307111100,35.41361805560
全事故,米子市末広町,2013/08/15,乗用車×原付,重傷事故,米子署,車両相互,133.33403333300,35.42316666670
全事故,米子市西福原一丁目,2013/08/16,乗用車×乗用車,軽傷事故,米子署,車両相互,133.34109722200,35.43911111110
全事故,西伯郡南部町落合,2013/08/17,乗用車×その他,重傷事故,米子署,車両単独,133.33174444400,35.33416666670
全事故,米子市富益町,2013/08/17,乗用車×乗用車,軽傷事故,米子署,車両相互,133.29467500000,35.47639444440
全事故,境港市新屋町,2013/08/18,乗用車×自転車,重傷事故,境港署,車両相互,133.24974083300,35.51446027780
全事故,米子市熊党,2013/08/18,乗用車×貨物車,軽傷事故,米子署,車両相互,133.37858611100,35.42881666670
全事故,米子市大崎,2013/08/18,乗用車×乗用車,軽傷事故,米子署,車両相互,133.26333333300,35.46786388890
全事故,境港市渡町,2013/08/19,貨物車×乗用車,軽傷事故,境港署,車両相互,133.23724194400,35.52222416670
全事故,米子市米原七丁目,2013/08/19,乗用車×乗用車,軽傷事故,米子署,車両相互,133.32917222200,35.44651666670
全事故,鳥取市尚徳町,2013/08/20,貨物車×歩行者,軽傷事故,鳥取署,人対車両,134.23588333300,35.50239722220
全事故,鳥取市西品治,2013/08/20,乗用車×乗用車,軽傷事故,鳥取署,車両相互,134.21567777800,35.51014722220
全事故,米子市車尾四丁目,2013/08/20,乗用車×乗用車,軽傷事故,米子署,車両相互,133.36169444400,35.43199722220
全事故,西伯郡伯耆町立岩,2013/08/22,貨物車×貨物車,死亡事故,黒坂署,車両相互,133.42148888900,35.36725833330
全事故,倉吉市上井,2013/08/22,乗用車×乗用車,軽傷事故,倉吉署,車両相互,133.84493888900,35.45488611110
全事故,鳥取市千代水１丁目,2013/08/23,乗用車×乗用車,軽傷事故,鳥取署,車両相互,134.20213055600,35.51516944440
全事故,米子市愛宕町,2013/08/23,乗用車×原付,軽傷事故,米子署,車両相互,133.32998055600,35.42247222220
全事故,米子市花園町,2013/08/23,貨物車×乗用車,軽傷事故,米子署,車両相互,133.32255277800,35.43731944440
全事故,境港市小篠津町,2013/08/24,乗用車×自転車,軽傷事故,境港署,車両相互,133.25472750000,35.50750305550
全事故,鳥取市浜坂２丁目,2013/08/26,乗用車×乗用車,軽傷事故,鳥取署,車両相互,134.21598888900,35.52859444440
全事故,米子市三本松二丁目,2013/08/27,乗用車×乗用車,軽傷事故,米子署,車両相互,133.32196277800,35.44167972220
全事故,米子市淀江町淀江,2013/08/28,乗用車×自転車,軽傷事故,米子署,車両相互,133.42891666700,35.45791388890
全事故,米子市内町,2013/08/31,乗用車×乗用車,軽傷事故,米子署,車両相互,133.32379444400,35.43294166670
死亡事故,八頭郡智頭町大字市瀬,2013/08/01,乗用車×その他,死亡事故,高速隊,車両単独,134.22640250000,35.28473222220
死亡事故,鳥取市国安,2013/08/03,乗用車×歩行者,死亡事故,鳥取署,人対車両,134.21522222200,35.45743888890
死亡事故,倉吉市伊木,2013/08/05,乗用車×歩行者,死亡事故,倉吉署,人対車両,133.84936666700,35.44746111110
死亡事故,西伯郡伯耆町立岩,2013/08/22,貨物車×貨物車,死亡事故,黒坂署,車両相互,133.42148888900,35.36725833330
自転車事故,鳥取市気高町宝木,2013/07/10,乗用車×自転車,車両相互,浜村署,軽傷事故,134.07418888900,35.51640527780
自転車事故,鳥取市川端５丁目,2013/07/13,乗用車×自転車,車両相互,鳥取署,軽傷事故,134.22611611100,35.50224000000
自転車事故,米子市東福原三丁目,2013/07/16,乗用車×自転車,車両相互,米子署,重傷事故,133.34668611100,35.44296388890
自転車事故,鳥取市晩稲,2013/07/19,乗用車×自転車,車両相互,鳥取署,軽傷事故,134.20000472200,35.52555861110
自転車事故,米子市彦名町,2013/07/19,乗用車×自転車,車両相互,米子署,重傷事故,133.29855277800,35.44814722220
自転車事故,鳥取市吉成,2013/07/21,乗用車×自転車,車両相互,鳥取署,軽傷事故,134.21859444400,35.47999444440
自転車事故,鳥取市下段,2013/07/24,貨物車×自転車,車両相互,鳥取署,軽傷事故,134.16793611100,35.47854444440
自転車事故,米子市長砂町,2013/07/27,乗用車×自転車,車両相互,米子署,軽傷事故,133.35146111100,35.42559166670
自転車事故,鳥取市冨安１丁目,2013/08/03,乗用車×自転車,車両相互,鳥取署,軽傷事故,134.22738055600,35.48981111110
自転車事故,鳥取市松並町１丁目,2013/08/03,貨物車×自転車,車両相互,鳥取署,軽傷事故,134.22000583300,35.51473805550
自転車事故,鳥取市秋里,2013/08/03,乗用車×自転車,車両相互,鳥取署,軽傷事故,134.20673055600,35.51941111110
自転車事故,米子市中島二丁目,2013/08/03,貨物車×自転車,車両相互,米子署,軽傷事故,133.35051944400,35.43386944440
自転車事故,米子市上福原五丁目,2013/08/06,乗用車×自転車,車両相互,米子署,軽傷事故,133.35670000000,35.45083611110
自転車事故,鳥取市湖山町南３丁目,2013/08/07,乗用車×自転車,車両相互,鳥取署,軽傷事故,134.20862583300,35.47972222220
自転車事故,岩美郡岩美町大字浦富,2013/08/08,乗用車×自転車,車両相互,鳥取署,重傷事故,134.33250361100,35.57891138890
自転車事故,鳥取市吉方町２丁目,2013/08/09,乗用車×自転車,車両相互,鳥取署,軽傷事故,134.23861416700,35.49196888890
自転車事故,東伯郡北栄町松神,2013/08/09,乗用車×自転車,車両相互,倉吉署,重傷事故,133.79647222200,35.48516111110
自転車事故,米子市三本松四丁目,2013/08/09,乗用車×自転車,車両相互,米子署,軽傷事故,133.32252277800,35.44667416670
自転車事故,鳥取市卯垣２丁目,2013/08/11,乗用車×自転車,車両相互,鳥取署,重傷事故,134.25092777800,35.49000000000
自転車事故,境港市新屋町,2013/08/18,乗用車×自転車,車両相互,境港署,重傷事故,133.24974083300,35.51446027780
自転車事故,境港市小篠津町,2013/08/24,乗用車×自転車,車両相互,境港署,軽傷事故,133.25472750000,35.50750305550
自転車事故,米子市淀江町淀江,2013/08/28,乗用車×自転車,車両相互,米子署,軽傷事故,133.42891666700,35.45791388890
歩行者事故,米子市弥生町,2012/12/15,貨物車×歩行者,人対車両,米子署,軽傷事故,133.33562777800,35.42350833330
歩行者事故,鳥取市南安長２丁目,2013/01/25,小型特殊その他×歩行者,人対車両,鳥取署,重傷事故,134.20898888900,35.50654166670
歩行者事故,鳥取市晩稲,2013/07/20,乗用車×歩行者,人対車両,鳥取署,軽傷事故,134.20140500000,35.52334055560
歩行者事故,倉吉市中江,2013/07/20,乗用車×歩行者,人対車両,倉吉署,重傷事故,133.83428333300,35.47139166670
歩行者事故,米子市八幡,2013/08/02,乗用車×歩行者,人対車両,米子署,軽傷事故,133.37886388900,35.39813611110
歩行者事故,鳥取市国安,2013/08/03,乗用車×歩行者,人対車両,鳥取署,死亡事故,134.21522222200,35.45743888890
歩行者事故,倉吉市伊木,2013/08/05,乗用車×歩行者,人対車両,倉吉署,死亡事故,133.84936666700,35.44746111110
歩行者事故,八頭郡智頭町大字奥本,2013/08/10,乗用車×歩行者,人対車両,智頭署,重傷事故,134.19723583300,35.19390083330
歩行者事故,鳥取市尚徳町,2013/08/20,貨物車×歩行者,人対車両,鳥取署,軽傷事故,134.23588333300,35.50239722220
死亡事故,鳥取市国府町町屋,2013/05/17,軽貨物×大型貨物,死亡事故,鳥取署,正面衝突,134.28165497100,35.47060410160
死亡事故,米子市古豊千,2013/05/10,普通乗用,死亡事故,米子署,車両単独,133.37899153700,35.40741162180
全事故,岩美郡岩美町大字小羽尾,2013/09/26,普通貨物×普通乗用,軽傷事故,鳥取署,車両相互,134.34621390000,35.60017222000
全事故,岩美郡岩美町大字大谷,2013/10/10,軽乗用×歩行者,重傷事故,鳥取署,人対車両,134.30958330000,35.56675278000
全事故,境港市芝町,2013/09/26,軽乗用×原付,重傷事故,境港署,車両相互,133.22086670000,35.53073889000
全事故,境港市小篠津町,2013/04/20,軽乗用×物件等×歩行者,重傷事故,境港署,車両単独,133.25351390000,35.50732778000
全事故,境港市上道町,2013/10/27,軽車両その他×軽乗用,重傷事故,境港署,車両相互,133.23093330000,35.53988611000
全事故,境港市竹内団地,2013/10/04,普通乗用×自転車,重傷事故,境港署,車両相互,133.25056940000,35.51694444000
全事故,境港市竹内団地,2013/09/04,普通乗用×原付,重傷事故,境港署,車両相互,133.25158610000,35.52098333000
全事故,境港市竹内町,2013/10/05,普通乗用×自転車,軽傷事故,境港署,車両相互,133.23902780000,35.51744167000
全事故,境港市竹内町,2013/08/24,普通乗用×軽乗用,軽傷事故,境港署,車両相互,133.23218330000,35.52167500000
全事故,境港市竹内町,2013/09/04,普通乗用×普通乗用,軽傷事故,境港署,車両相互,133.24267780000,35.51876389000
全事故,境港市渡町,2013/10/10,軽乗用貨物×自転車,軽傷事故,境港署,車両相互,133.21390000000,35.52092500000
全事故,境港市渡町,2013/09/20,軽二輪×自転車,軽傷事故,境港署,車両相互,133.21923060000,35.52323889000
全事故,境港市末広町,2013/03/28,普通乗用×歩行者,軽傷事故,境港署,人対車両,133.23275000000,35.54393333000
全事故,境港市弥生町,2013/09/15,軽乗用×普通乗用,軽傷事故,境港署,車両相互,133.22028000000,35.54195250000
全事故,西伯郡大山町安原,2013/09/07,軽乗用×普通乗用,軽傷事故,八橋署,車両相互,133.43856940000,35.46108611000
全事故,西伯郡大山町住吉,2013/09/01,軽乗用貨物×普通乗用,軽傷事故,八橋署,車両相互,133.56147780000,35.51562222000
全事故,西伯郡大山町所子,2013/08/12,普通乗用×原付,重傷事故,八橋署,車両相互,133.46347500000,35.48081944000
全事故,西伯郡大山町西坪,2013/04/18,軽乗用×普通乗用,軽傷事故,八橋署,車両相互,133.50378330000,35.51344444000
全事故,西伯郡大山町赤坂,2013/09/17,普通乗用×普通乗用,軽傷事故,八橋署,車両相互,133.58503610000,35.52466667000
全事故,西伯郡大山町田中,2013/10/05,軽乗用貨物×自転車,重傷事故,八橋署,車両相互,133.58530220000,35.52445944000
全事故,西伯郡大山町田中,2013/10/29,普通貨物×普通乗用,軽傷事故,八橋署,車両相互,133.59974280000,35.52140083000
全事故,西伯郡南部町阿賀,2012/05/18,普通乗用×普通乗用,重傷事故,米子署,車両相互,133.33107780000,35.36108611000
全事故,西伯郡南部町落合,2013/09/09,軽乗用×歩行者,重傷事故,米子署,人対車両,133.32958610000,35.33627222000
全事故,西伯郡日吉津村大字日吉津,2013/09/22,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.37907500000,35.44625833000
全事故,西伯郡日吉津村大字日吉津,2013/10/14,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.38591110000,35.44458333000
全事故,西伯郡日吉津村大字富吉,2013/09/29,軽乗用×軽乗用貨物,軽傷事故,米子署,車両相互,133.37947500000,35.44608056000
全事故,西伯郡日吉津村大字富吉,2013/09/15,普通乗用×普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.37786110000,35.44646111000
全事故,西伯郡伯耆町溝口,2013/09/27,中型貨物×軽乗用貨物,軽傷事故,黒坂署,車両相互,133.43483890000,35.34349167000
全事故,西伯郡伯耆町小林,2013/10/29,普通乗用×相手なし,死亡事故,黒坂署,車両単独,133.48095560000,35.37976944000
全事故,倉吉市下田中町,2013/08/20,普通乗用×歩行者,軽傷事故,倉吉署,人対車両,133.84417360000,35.42805611000
全事故,倉吉市河原町,2013/09/26,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.81163890000,35.43071111000
全事故,倉吉市広瀬町,2013/08/31,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.81349170000,35.43158889000
全事故,倉吉市山根,2013/08/22,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.84929440000,35.45062500000
全事故,倉吉市耳,2013/10/12,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.77078060000,35.37370000000
全事故,倉吉市上井,2013/09/28,軽乗用貨物×普通乗用,軽傷事故,倉吉署,車両相互,133.84495000000,35.45491111000
全事故,倉吉市上井町二丁目,2013/08/29,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.84928330000,35.45410556000
